    Time	  Event	 Count	  SERVICE[ID[7]]	   SYSTEM[ID[7]]	          RATIO[0] 
    6.162	 DELIVER	     1 	  0.445 	   4.76 	      0 
    6.290	 DELIVER	     2 	  0.866 	   6.28 	      0 
    8.494	 DELIVER	     3 	   1.86 	   6.36 	      0 
    8.795	 DELIVER	     4 	  0.512 	   4.76 	      0 
    9.915	 DELIVER	     5 	  0.504 	   4.49 	      0 
   12.684	 DELIVER	     6 	   2.91 	   8.81 	      0 
   20.165	 DELIVER	     7 	  0.804 	   6.31 	      0 
   28.477	 DELIVER	     8 	   2.51 	   7.31 	      0 
   31.543	 DELIVER	     9 	   2.61 	   8.92 	      0 
   32.966	 DELIVER	    10 	   2.85 	   7.97 	      0 
   34.317	 DELIVER	    11 	  0.632 	   5.08 	      0 
   41.209	 DELIVER	    12 	   1.95 	    7.9 	      0 
   42.057	 DELIVER	    13 	   1.98 	   8.18 	      0 
   47.503	 DELIVER	    14 	   1.35 	   12.8 	      0 
   51.810	 DELIVER	    15 	   1.53 	   16.8 	      0 
   53.279	 DELIVER	    16 	    1.4 	   14.7 	      0 
   56.404	 DELIVER	    17 	   2.02 	   16.6 	      0 
   57.625	 DELIVER	    18 	   1.71 	   16.3 	      0 
   58.168	 DELIVER	    19 	    2.9 	   14.9 	      0 
   58.741	 DELIVER	    20 	   2.21 	   11.9 	      0 
   62.221	 DELIVER	    21 	   1.53 	   15.2 	      0 
   62.452	 DELIVER	    22 	   1.73 	   15.3 	      0 
   66.083	 DELIVER	    23 	  0.771 	   8.37 	      0 
   66.265	 DELIVER	    24 	   1.98 	   7.39 	      0 
   66.299	 DELIVER	    25 	   2.76 	   7.22 	      0 
   67.585	 DELIVER	    26 	  0.468 	   7.42 	      0 
   67.957	 DELIVER	    27 	   1.98 	   60.6 	      0 
   68.001	 DELIVER	    28 	    1.9 	   6.66 	      0 
   69.345	 DELIVER	    29 	   1.13 	   8.98 	      0 
   69.790	 DELIVER	    30 	   1.12 	   6.17 	      0 
   71.066	 DELIVER	    31 	   1.16 	   7.27 	      0 
   76.565	 DELIVER	    32 	   2.26 	   14.7 	   1.85 
   78.918	 DELIVER	    33 	   1.16 	   71.6 	   1.85 
   79.274	 DELIVER	    34 	   1.03 	   15.3 	   1.85 
   79.677	 DELIVER	    35 	  0.826 	   14.7 	   1.85 
   80.067	 DELIVER	    36 	   1.99 	   13.6 	   1.85 
   81.322	 DELIVER	    37 	   1.98 	   13.6 	   1.85 
   81.482	 DELIVER	    38 	    2.5 	   13.1 	   1.85 
   81.558	 DELIVER	    39 	   2.94 	   13.1 	   1.85 
   82.783	 DELIVER	    40 	    1.8 	   13.5 	   1.85 
   82.793	 DELIVER	    41 	   1.17 	   13.4 	   1.85 
   84.723	 DELIVER	    42 	   1.23 	   15.2 	   1.85 
   85.547	 DELIVER	    43 	   1.68 	   15.7 	   1.85 
   86.212	 DELIVER	    44 	   2.86 	   16.3 	   1.85 
   87.723	 DELIVER	    45 	   1.37 	   17.5 	   1.85 
   87.787	 DELIVER	    46 	  0.812 	   17.3 	   1.85 
   88.110	 DELIVER	    47 	   1.73 	   17.5 	   1.85 
   89.492	 DELIVER	    48 	  0.546 	   16.9 	   1.85 
   92.933	 DELIVER	    49 	  0.377 	   17.5 	   1.85 
   94.683	 DELIVER	    50 	   2.09 	   17.2 	   1.85 
   95.276	 DELIVER	    51 	   1.76 	   17.3 	   1.85 
   95.870	 DELIVER	    52 	   1.45 	   17.6 	   1.85 
   96.375	 DELIVER	    53 	  0.514 	   17.4 	   1.85 
   96.796	 DELIVER	    54 	   0.54 	   17.4 	   1.85 
   97.230	 DELIVER	    55 	  0.773 	   17.5 	   1.85 
   99.162	 DELIVER	    56 	   2.45 	   18.7 	   1.85 
  100.234	 DELIVER	    57 	   2.62 	   18.4 	   1.85 
  103.161	 DELIVER	    58 	   2.06 	     17 	   1.85 
  104.149	 DELIVER	    59 	  0.817 	   14.8 	   1.85 
  104.262	 DELIVER	    60 	   2.14 	     14 	   1.85 
  105.075	 DELIVER	    61 	  0.624 	   11.6 	   1.85 
  105.191	 DELIVER	    62 	  0.749 	   9.06 	   1.85 
  106.192	 DELIVER	    63 	    2.5 	   9.97 	   1.85 
  108.946	 DELIVER	    64 	  0.684 	   10.3 	   1.85 
  109.480	 DELIVER	    65 	  0.478 	   5.63 	   1.85 
  111.652	 DELIVER	    66 	    1.7 	   8.67 	   1.85 
  112.098	 DELIVER	    67 	   1.01 	   4.44 	   1.85 
  118.099	 DELIVER	    68 	    1.9 	   8.51 	   1.85 
  120.130	 DELIVER	    69 	    1.9 	    112 	   1.85 
  120.765	 DELIVER	    70 	  0.892 	   9.19 	   1.85 
  121.132	 DELIVER	    71 	  0.427 	   8.87 	   1.85 
  122.273	 DELIVER	    72 	   2.56 	   9.88 	   1.85 
  123.853	 DELIVER	    73 	   1.85 	     10 	   1.85 
  123.893	 DELIVER	    74 	   1.08 	   8.02 	   1.85 
  124.980	 DELIVER	    75 	   1.71 	   9.07 	   1.85 
  125.411	 DELIVER	    76 	   0.55 	   8.75 	   1.85 
  125.800	 DELIVER	    77 	   1.83 	   8.95 	   1.85 
  131.552	 DELIVER	    78 	  0.488 	   14.6 	   1.85 
  134.009	 DELIVER	    79 	  0.509 	   16.4 	   1.85 
  134.600	 DELIVER	    80 	    2.1 	   13.5 	   1.85 
  134.822	 DELIVER	    81 	  0.707 	   12.4 	   1.85 
  135.476	 DELIVER	    82 	   2.33 	     13 	   1.85 
  135.490	 DELIVER	    83 	   1.03 	   12.9 	   1.85 
  135.601	 DELIVER	    84 	    2.6 	   11.9 	   1.85 
  137.506	 DELIVER	    85 	   2.51 	   12.1 	   1.85 
  139.094	 DELIVER	    86 	   2.03 	   13.4 	   1.85 
  139.486	 DELIVER	    87 	   1.78 	   12.4 	   1.85 
  139.989	 DELIVER	    88 	   0.64 	   12.4 	   1.85 
  143.896	 DELIVER	    89 	   2.58 	   15.8 	   1.85 
  144.304	 DELIVER	    90 	   2.58 	   14.7 	   1.85 
  144.758	 DELIVER	    91 	    2.5 	   14.9 	   1.85 
  146.981	 DELIVER	    92 	   1.77 	   16.9 	   1.85 
  147.014	 DELIVER	    93 	   2.19 	   16.8 	   1.85 
  150.245	 DELIVER	    94 	  0.951 	   19.9 	   1.85 
  150.260	 DELIVER	    95 	   1.52 	   19.1 	   1.85 
  150.380	 DELIVER	    96 	  0.426 	   18.7 	   1.85 
  153.364	 DELIVER	    97 	   1.71 	   20.5 	   1.85 
  153.608	 DELIVER	    98 	   1.82 	   20.3 	   1.85 
  154.023	 DELIVER	    99 	   1.63 	   18.4 	   1.85 
  155.563	 DELIVER	   100 	   2.42 	   19.5 	   1.85 
  155.656	 DELIVER	   101 	   1.73 	   19.4 	   1.85 
  158.475	 DELIVER	   102 	   1.62 	   21.3 	   1.85 
  159.218	 DELIVER	   103 	  0.719 	   21.5 	   1.85 
  159.576	 DELIVER	   104 	   1.65 	   21.7 	   1.85 
  159.969	 DELIVER	   105 	   1.96 	   19.7 	   1.85 
  161.659	 DELIVER	   106 	  0.662 	   18.1 	   1.85 
  162.192	 DELIVER	   107 	   1.01 	   17.9 	   1.85 
  162.772	 DELIVER	   108 	   1.68 	   18.4 	   1.85 
  163.081	 DELIVER	   109 	   1.51 	   18.2 	   1.85 
  163.582	 DELIVER	   110 	   2.72 	   16.9 	   1.85 
  163.851	 DELIVER	   111 	    2.6 	   16.4 	   1.85 
  166.572	 DELIVER	   112 	   2.39 	     17 	   1.85 
  169.090	 DELIVER	   113 	   2.19 	   15.5 	   1.85 
  170.865	 DELIVER	   114 	   2.52 	   16.8 	   1.85 
  171.100	 DELIVER	   115 	   2.68 	   14.1 	   1.85 
  172.775	 DELIVER	   116 	  0.421 	   14.9 	   1.85 
  173.493	 DELIVER	   117 	   2.41 	   13.3 	   1.85 
  174.272	 DELIVER	   118 	   2.34 	   13.2 	   1.85 
  174.546	 DELIVER	   119 	   2.48 	   9.07 	   1.85 
  174.889	 DELIVER	   120 	    1.1 	   7.15 	   1.85 
  176.023	 DELIVER	   121 	   2.04 	   8.27 	   1.85 
  176.961	 DELIVER	   122 	  0.825 	   7.03 	   1.85 
  181.293	 DELIVER	   123 	   2.95 	   9.24 	   1.85 
  182.072	 DELIVER	   124 	   2.98 	   8.21 	   1.85 
  186.138	 DELIVER	   125 	   1.95 	   8.02 	   1.85 
  186.593	 DELIVER	   126 	   1.34 	   9.21 	   1.85 
SUMMARY STATISTICS
SERVICE[ID[7]]:
 Time Ave. = 	  1.521 Time Sample Var. =	 0.5733
